39.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:36:48.18 (1385226272)|STATEMENT_EXECUTE|[153]
02:36:48.18 (1385231921)|HEAP_ALLOCATE|[153]|Bytes:7
02:36:48.18 (1385245797)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1385258573)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1385274393)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1385325854)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@7bcb2ee3"|0x7bcb2ee3
02:36:48.18 (1385330272)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1385331421)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1385504962)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1385519004)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1385677468)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@6da04da4"|0x4e646eee
02:36:48.18 (1385703917)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1385738359)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1385749136)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1385765256)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1385817537)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@fe391a"|0xfe391a
02:36:48.18 (1385821935)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1385823008)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1386058407)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1386072827)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1386220467)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@9eeb2cca"|0x430e6c12
02:36:48.18 (1386271656)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1386305110)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1386308018)|STATEMENT_EXECUTE|[153]
02:36:48.18 (1386317600)|HEAP_ALLOCATE|[153]|Bytes:11
02:36:48.18 (1386344620)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1386369516)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1386429918)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1386506104)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@4189e061"|0x4189e061
02:36:48.18 (1386511327)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1386512483)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1386675915)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1386686474)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1386788292)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@d3c0d742"|0x25dae85d
02:36:48.18 (1386814026)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1386848058)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1386859082)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1386875429)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1386963257)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@2ecdd5ce"|0x2ecdd5ce
02:36:48.18 (1386969060)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1386970179)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1387162759)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1387177538)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1387300453)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@6be4ee8d"|0x586e747f
02:36:48.18 (1387335620)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1387370101)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1387373379)|STATEMENT_EXECUTE|[153]
02:36:48.18 (1387383421)|HEAP_ALLOCATE|[153]|Bytes:16
02:36:48.18 (1387421589)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1387446904)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1387473142)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1387541551)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@c534ac2"|0xc534ac2
02:36:48.18 (1387547510)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1387549403)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1387690265)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1387703046)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1387794269)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@859f4136"|0xdc8d5ea
02:36:48.18 (1387825102)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1387902347)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1387919556)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1387948708)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1388017446)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@7d9484bb"|0x7d9484bb
02:36:48.18 (1388024016)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1388025994)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1388182369)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1388196375)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1388284263)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@7b0901c8"|0x637420f
02:36:48.18 (1388317548)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1388362633)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1388379029)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1388406384)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1388470263)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@7310e980"|0x7310e980
02:36:48.18 (1388474942)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1388476091)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1388592498)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1388602801)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1388666938)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@1d327d9a"|0x4114b707
02:36:48.18 (1388716063)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1388758234)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1388769584)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1388785774)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1388837347)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@33b32189"|0x33b32189
02:36:48.18 (1388841776)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1388843358)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1388937011)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1388953769)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1389017321)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@c58e7002"|0x2778b228
02:36:48.18 (1389041863)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1389073577)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1389083852)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1389099244)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1389150003)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@25a06867"|0x25a06867
02:36:48.18 (1389154277)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1389155514)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1389276615)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1389286261)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1389348002)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@8d61fc67"|0x2352aee2
02:36:48.18 (1389373157)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1389404045)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1389414457)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1389429454)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1389480525)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@7cc89134"|0x7cc89134
02:36:48.18 (1389484810)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1389485872)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1389587653)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1389597312)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1389659903)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@bb3d3f40"|0x38958968
02:36:48.18 (1389682556)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1389712960)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1389723207)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1389748555)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1389799627)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@8602bc4"|0x8602bc4
02:36:48.18 (1389803934)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1389805011)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1389927245)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1389950617)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1390039140)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@1b03fa16"|0x268f1293
02:36:48.18 (1390083551)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1390127086)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1390144590)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1390183531)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1390251393)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@22f5ec28"|0x22f5ec28
02:36:48.18 (1390256412)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1390257576)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1390422602)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1390432854)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1390496304)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@3d382708"|0x4570af79
02:36:48.18 (1390520773)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1390570538)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1390573738)|STATEMENT_EXECUTE|[153]
02:36:48.18 (1390585423)|HEAP_ALLOCATE|[153]|Bytes:16
02:36:48.18 (1390616575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1390641870)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1390666624)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1390737953)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@4b04b41"|0x4b04b41
02:36:48.18 (1390744091)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1390746069)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1391044644)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1391057259)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1391125391)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@45e58eac"|0x2d70021b
02:36:48.18 (1391152469)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1391175837)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1391177783)|STATEMENT_EXECUTE|[153]
02:36:48.18 (1391183984)|HEAP_ALLOCATE|[153]|Bytes:10
02:36:48.18 (1391199215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1391213100)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1391230435)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1391282594)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@3cc93bd2"|0x3cc93bd2
02:36:48.18 (1391287255)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1391288468)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1391415515)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1391425585)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1391488700)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@355dcd96"|0x75f709c1
02:36:48.18 (1391512822)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1391546970)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1391557593)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1391573522)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1391624251)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@357e0984"|0x357e0984
02:36:48.18 (1391628573)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1391629754)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1391741460)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1391751616)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1391812878)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@d363116a"|0x64f6fb6b
02:36:48.18 (1391835537)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1391867833)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1391878445)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1391894054)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1391945329)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@38e727af"|0x38e727af
02:36:48.18 (1391949898)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1391951069)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1392100005)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1392113205)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1393664702)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@20de8f2b"|0x1d12dcb7
02:36:48.18 (1393703870)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1393743610)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1393757219)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1393784320)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1393854440)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@3e8b99b1"|0x3e8b99b1
02:36:48.18 (1393859465)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1393860752)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1393992196)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1394002534)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1394069418)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@7c686edd"|0x1791f5f1
02:36:48.18 (1394094338)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1394126278)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1394136762)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1394152277)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1394207444)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@4be92219"|0x4be92219
02:36:48.18 (1394211917)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1394213052)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1394330849)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1394340491)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1394402564)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@d776a1b5"|0x273ef42b
02:36:48.18 (1394426072)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1394457300)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1394467656)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1394483275)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1394549018)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@e9e30c9"|0xe9e30c9
02:36:48.18 (1394553872)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1394555108)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1394692880)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1394702747)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1394765715)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@9d33aac6"|0x65cb245e
02:36:48.18 (1394789644)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1394821136)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1394831443)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1394846918)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1394897781)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@fc5b4ea"|0xfc5b4ea
02:36:48.18 (1394902239)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1394903450)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1395026842)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1395037476)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1395098966)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@9adebfd4"|0x27ecfe78
02:36:48.18 (1395122670)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1395153335)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1395163480)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1395183194)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:48.18 (1395233450)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@6de1f2b2"|0x6de1f2b2
02:36:48.18 (1395237728)|STATEMENT_EXECUTE|[150]
02:36:48.18 (1395238831)|STATEMENT_EXECUTE|[151]
02:36:48.18 (1395354459)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:48.18 (1395363815)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:48.18 (1396016378)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@b56655b"|0x204038da
02:36:48.18 (1396044018)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:48.18 (1396076587)|STATEMENT_EXECUTE|[152]
02:36:48.18 (1396087289)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:48.18 (1396100559)|VARIABLE_ASSIGNMENT|[150]|sfield|null|
02:36:48.18 (1396114212)|HEAP_ALLOCATE|[158]|Bytes:4
02:36:48.18 (1396177150)|HEAP_ALLOCATE|[158]|Bytes:127
02:36:48.18 (1396196597)|HEAP_ALLOCATE|[158]|Bytes:32
02:36:48.18 (1396215998)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:48.18 (1396230039)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:48.18 (1396239768)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"AccountId"
02:36:48.18 (1396242614)|STATEMENT_EXECUTE|[158]
02:36:48.18 (1396243671)|STATEMENT_EXECUTE|[159]
02:36:48.18 (1396249869)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:48.18 (1396263329)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:48.18 (1396286933)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x601f0d94
02:36:48.18 (1396289835)|STATEMENT_EXECUTE|[160]
02:36:48.18 (1396296746)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:48.18 (1396306053)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:48.18 (1396320297)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x35cb2f27
02:36:48.18 (1396343399)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:48.18 (1396363208)|HEAP_ALLOCATE|[163]|Bytes:176
02:36:48.18 (1396386635)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:48.18 (1396400523)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 43 too large to display"
02:36:48.18 (1396403511)|STATEMENT_EXECUTE|[163]
02:36:48.18 (1396404651)|STATEMENT_EXECUTE|[164]
02:36:48.18 (1396410941)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:48.18 (1396418050)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 43 too large to display"|0x272a5295
02:36:48.18 (1396434953)|STATEMENT_EXECUTE|[165]
02:36:48.18 (1396436472)|STATEMENT_EXECUTE|[166]
02:36:48.18 (1396453972)|HEAP_ALLOCATE|[166]|Bytes:4
02:36:48.18 (1396458756)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:48.18 (1396511147)|VARIABLE_ASSIGNMENT|[166]|lookupId|"0012800000usoKEAAY"
02:36:48.18 (1396516434)|STATEMENT_EXECUTE|[167]
02:36:48.18 (1396517960)|STATEMENT_EXECUTE|[168]
02:36:48.18 (1396530906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:48.18 (1396547525)|STATEMENT_EXECUTE|[169]
02:36:48.18 (1396549129)|STATEMENT_EXECUTE|[170]
02:36:48.18 (1396552544)|HEAP_ALLOCATE|[170]|Bytes:4
02:36:48.18 (1396590133)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:48.18 (1396595208)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:48.18 (1396601361)|STATEMENT_EXECUTE|[172]
02:36:48.18 (1396628257)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:48.18 (1396640973)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:48.18 (1396658162)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:48.18 (1396671351)|STATEMENT_EXECUTE|[178]
02:36:48.18 (1396672925)|STATEMENT_EXECUTE|[179]
02:36:48.18 (1396685984)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:36:48.18 (1396695103)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:36:48.18 (1396703624)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["0012800000usoKEAAY"]|0x601f0d94
02:36:48.18 (1396714976)|HEAP_ALLOCATE|[206]|Bytes:5
02:36:48.18 (1396718418)|STATEMENT_EXECUTE|[205]
02:36:48.18 (1396720003)|STATEMENT_EXECUTE|[206]
02:36:48.18 (1396723647)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:48.18 (1396739007)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:48.18 (1396778509)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:48.18 (1396819148)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:36:48.18 (1396872628)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@51a9ca55"|0x51a9ca55
02:36:48.18 (1396876936)|STATEMENT_EXECUTE|[207]
02:36:48.18 (1396923233)|HEAP_ALLOCATE|[207]|Bytes:4
02:36:48.18 (1396939469)|HEAP_ALLOCATE|[207]|Bytes:7
02:36:48.18 (1396943508)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:36:48.18 (1396950556)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"Account"
02:36:48.18 (1396958762)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:36:48.18 (1396963302)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
02:36:48.18 (1396966860)|VARIABLE_ASSIGNMENT|[281]|objName|"Account"
02:36:48.18 (1396973219)|HEAP_ALLOCATE|[282]|Bytes:5
02:36:48.18 (1396976421)|STATEMENT_EXECUTE|[281]
02:36:48.18 (1396977546)|STATEMENT_EXECUTE|[282]
02:36:48.18 (1408718001)|HEAP_ALLOCATE|[282]|Bytes:2432
02:36:48.18 (1408756231)|VARIABLE_SCOPE_BEGIN|[282]|schemaMap|Map<String,Schema.SObjectType>|true|false
