39.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:24:17.80 (1218522851)|HEAP_ALLOCATE|[210]|Bytes:60
02:24:17.80 (1218542912)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:17.80 (1218560394)|METHOD_EXIT|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:17.80 (1218566523)|VARIABLE_SCOPE_BEGIN|[179]|lookupObjs|List<SObject>|true|false
02:24:17.80 (1218595183)|VARIABLE_ASSIGNMENT|[179]|lookupObjs|[{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}]|0x54e77dd6
02:24:17.80 (1218619248)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:17.80 (1218639502)|HEAP_ALLOCATE|[180]|Bytes:12
02:24:17.80 (1218651912)|VARIABLE_SCOPE_BEGIN|[180]|lookupObj|SObject|true|false
02:24:17.80 (1218661713)|VARIABLE_ASSIGNMENT|[180]|lookupObj|{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}|0x6ed50c1d
02:24:17.80 (1218664464)|STATEMENT_EXECUTE|[180]
02:24:17.80 (1218700091)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:17.80 (1218710828)|HEAP_ALLOCATE|[181]|Bytes:184
02:24:17.80 (1218728106)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:17.80 (1218738542)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 45 too large to display"
02:24:17.80 (1218741085)|STATEMENT_EXECUTE|[181]
02:24:17.80 (1218742593)|STATEMENT_EXECUTE|[182]
02:24:17.80 (1218745610)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:17.80 (1218751564)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 45 too large to display"|0x6f226b6c
02:24:17.80 (1218752898)|STATEMENT_EXECUTE|[183]
02:24:17.80 (1218753783)|STATEMENT_EXECUTE|[183]
02:24:17.80 (1218754754)|STATEMENT_EXECUTE|[184]
02:24:17.80 (1218761838)|HEAP_ALLOCATE|[184]|Bytes:17
02:24:17.80 (1218788724)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:17.80 (1218804482)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:17.80 (1218814218)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:17.80 (1218823970)|VARIABLE_ASSIGNMENT|[181]|item|null
02:24:17.80 (1218830007)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:17.80 (1218835104)|VARIABLE_ASSIGNMENT|[180]|lookupObj|null|
02:24:17.80 (1218842055)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:17.80 (1218848943)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:24:17.80 (1218854306)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"LastModifiedById"
02:24:17.80 (1218856395)|STATEMENT_EXECUTE|[158]
02:24:17.80 (1218857469)|STATEMENT_EXECUTE|[159]
02:24:17.80 (1218862109)|HEAP_ALLOCATE|[159]|Bytes:4
02:24:17.80 (1218873358)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:24:17.80 (1218889803)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x36e6667f
02:24:17.80 (1218892096)|STATEMENT_EXECUTE|[160]
02:24:17.80 (1218896115)|HEAP_ALLOCATE|[160]|Bytes:4
02:24:17.80 (1218900706)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:24:17.80 (1218909994)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x2bbbba60
02:24:17.80 (1218922191)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1218929520)|HEAP_ALLOCATE|[163]|Bytes:188
02:24:17.80 (1218936335)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:17.80 (1218943216)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 46 too large to display"
02:24:17.80 (1218945493)|STATEMENT_EXECUTE|[163]
02:24:17.80 (1218946687)|STATEMENT_EXECUTE|[164]
02:24:17.80 (1218949283)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:17.80 (1218953076)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 46 too large to display"|0x6f226b6c
02:24:17.80 (1218962593)|STATEMENT_EXECUTE|[165]
02:24:17.80 (1218963806)|STATEMENT_EXECUTE|[166]
02:24:17.80 (1218972728)|HEAP_ALLOCATE|[166]|Bytes:4
02:24:17.80 (1218979410)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:24:17.80 (1219029992)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:24:17.80 (1219034437)|STATEMENT_EXECUTE|[167]
02:24:17.80 (1219035480)|STATEMENT_EXECUTE|[168]
02:24:17.80 (1219043465)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:17.80 (1219058637)|STATEMENT_EXECUTE|[169]
02:24:17.80 (1219059734)|STATEMENT_EXECUTE|[170]
02:24:17.80 (1219063363)|HEAP_ALLOCATE|[170]|Bytes:4
02:24:17.80 (1219085199)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:17.80 (1219088229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:17.80 (1219091982)|STATEMENT_EXECUTE|[172]
02:24:17.80 (1219108420)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:17.80 (1219128761)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1219151963)|VARIABLE_ASSIGNMENT|[163]|item|null
02:24:17.80 (1219161504)|STATEMENT_EXECUTE|[178]
02:24:17.80 (1219162504)|STATEMENT_EXECUTE|[179]
02:24:17.80 (1219170335)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:17.80 (1219175221)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:24:17.80 (1219182733)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["005280000056SduAAE"]|0x36e6667f
02:24:17.80 (1219190256)|HEAP_ALLOCATE|[206]|Bytes:5
02:24:17.80 (1219193484)|STATEMENT_EXECUTE|[205]
02:24:17.80 (1219194588)|STATEMENT_EXECUTE|[206]
02:24:17.80 (1219196987)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:17.80 (1219209508)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:17.80 (1219237917)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:17.80 (1219263961)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:24:17.80 (1219318433)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:17.80 (1219321948)|STATEMENT_EXECUTE|[207]
02:24:17.80 (1219338525)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:17.80 (1219349364)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:17.80 (1219352208)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:24:17.80 (1219358900)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"User"
02:24:17.80 (1219364202)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:24:17.80 (1219367751)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
02:24:17.80 (1219371474)|VARIABLE_ASSIGNMENT|[281]|objName|"User"
02:24:17.80 (1219376312)|HEAP_ALLOCATE|[282]|Bytes:5
02:24:17.80 (1219378486)|STATEMENT_EXECUTE|[281]
02:24:17.80 (1219379641)|STATEMENT_EXECUTE|[282]
02:24:17.80 (1227623476)|HEAP_ALLOCATE|[282]|Bytes:2432
02:24:17.80 (1227639858)|VARIABLE_SCOPE_BEGIN|[282]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:24:17.80 (1227921080)|VARIABLE_ASSIGNMENT|[282]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x44dd7b0c
02:24:17.80 (1227926712)|STATEMENT_EXECUTE|[283]
02:24:17.80 (1227948557)|VARIABLE_SCOPE_BEGIN|[283]|myObj|Schema.SObjectType|true|false
02:24:17.80 (1228003254)|VARIABLE_ASSIGNMENT|[283]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:17.80 (1228011034)|STATEMENT_EXECUTE|[285]
02:24:17.80 (1228031463)|HEAP_ALLOCATE|[285]|Bytes:4
02:24:17.80 (1228046884)|HEAP_ALLOCATE|[285]|Bytes:5
02:24:17.80 (1228055094)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:24:17.80 (1228064556)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:24:17.80 (1228068800)|VARIABLE_SCOPE_BEGIN|[288]|fieldName|String|false|false
02:24:17.80 (1228074247)|VARIABLE_ASSIGNMENT|[288]|fieldName|"Name"
02:24:17.80 (1228076633)|VARIABLE_SCOPE_BEGIN|[288]|objName|String|false|false
02:24:17.80 (1228079353)|VARIABLE_ASSIGNMENT|[288]|objName|"User"
02:24:17.80 (1228088100)|HEAP_ALLOCATE|[289]|Bytes:5
02:24:17.80 (1228090986)|STATEMENT_EXECUTE|[288]
02:24:17.80 (1228092205)|STATEMENT_EXECUTE|[289]
02:24:17.80 (1236808213)|HEAP_ALLOCATE|[289]|Bytes:2432
02:24:17.80 (1236824324)|VARIABLE_SCOPE_BEGIN|[289]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:24:17.80 (1237104461)|VARIABLE_ASSIGNMENT|[289]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x22e226e
02:24:17.80 (1237111132)|STATEMENT_EXECUTE|[290]
02:24:17.80 (1237133336)|VARIABLE_SCOPE_BEGIN|[290]|myObj|Schema.SObjectType|true|false
02:24:17.80 (1237188212)|VARIABLE_ASSIGNMENT|[290]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:17.80 (1237191173)|STATEMENT_EXECUTE|[292]
02:24:17.80 (1237210868)|HEAP_ALLOCATE|[292]|Bytes:4
02:24:17.80 (1237808373)|HEAP_ALLOCATE|[292]|Bytes:664
02:24:17.80 (1237831772)|VARIABLE_SCOPE_BEGIN|[292]|myField|Schema.SObjectField|true|false
02:24:17.80 (1237884303)|VARIABLE_ASSIGNMENT|[292]|myField|"common.apex.runtime.impl.ApexFieldToken@5032936d"|0x5032936d
02:24:17.80 (1237887494)|STATEMENT_EXECUTE|[293]
02:24:17.80 (1237936193)|HEAP_ALLOCATE|[293]|Bytes:8
02:24:17.80 (1237950747)|HEAP_ALLOCATE|[293]|Bytes:5
02:24:17.80 (1237962466)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:24:17.80 (1237967245)|STATEMENT_EXECUTE|[209]
02:24:17.80 (1237968378)|STATEMENT_EXECUTE|[210]
02:24:17.80 (1237979479)|HEAP_ALLOCATE|[210]|Bytes:48
02:24:17.80 (1238117257)|SOQL_EXECUTE_BEGIN|[210]|Aggregations:0|Select Id, Name From User Where Id in :lookupIds
02:24:17.80 (1240562359)|SOQL_EXECUTE_END|[210]|Rows:1
02:24:17.80 (1240574628)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:17.80 (1240586127)|HEAP_ALLOCATE|[210]|Bytes:60
02:24:17.80 (1240604377)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:17.80 (1240622407)|METHOD_EXIT|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:17.80 (1240628685)|VARIABLE_SCOPE_BEGIN|[179]|lookupObjs|List<SObject>|true|false
02:24:17.80 (1240655796)|VARIABLE_ASSIGNMENT|[179]|lookupObjs|[{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}]|0x15a6ef8
02:24:17.80 (1240680504)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:17.80 (1240701409)|HEAP_ALLOCATE|[180]|Bytes:12
02:24:17.80 (1240715026)|VARIABLE_SCOPE_BEGIN|[180]|lookupObj|SObject|true|false
02:24:17.80 (1240728934)|VARIABLE_ASSIGNMENT|[180]|lookupObj|{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}|0x4afa3298
02:24:17.80 (1240732296)|STATEMENT_EXECUTE|[180]
02:24:17.80 (1240767825)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:17.80 (1240779883)|HEAP_ALLOCATE|[181]|Bytes:188
02:24:17.80 (1240797923)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:17.80 (1240812205)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 46 too large to display"
02:24:17.80 (1240814917)|STATEMENT_EXECUTE|[181]
02:24:17.80 (1240816097)|STATEMENT_EXECUTE|[182]
02:24:17.80 (1240819992)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:17.80 (1240825513)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 46 too large to display"|0x6f226b6c
02:24:17.80 (1240827058)|STATEMENT_EXECUTE|[183]
02:24:17.80 (1240827955)|STATEMENT_EXECUTE|[183]
02:24:17.80 (1240828916)|STATEMENT_EXECUTE|[184]
02:24:17.80 (1240836204)|HEAP_ALLOCATE|[184]|Bytes:22
02:24:17.80 (1240866647)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:17.80 (1240883215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:17.80 (1240897734)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:17.80 (1240910422)|VARIABLE_ASSIGNMENT|[181]|item|null
02:24:17.80 (1240917275)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:17.80 (1240922711)|VARIABLE_ASSIGNMENT|[180]|lookupObj|null|
02:24:17.80 (1240930114)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:17.80 (1240937219)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:24:17.80 (1240942134)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"PartnerAccountId"
02:24:17.80 (1240944442)|STATEMENT_EXECUTE|[158]
02:24:17.80 (1240945514)|STATEMENT_EXECUTE|[159]
02:24:17.80 (1240950290)|HEAP_ALLOCATE|[159]|Bytes:4
02:24:17.80 (1240961261)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:24:17.80 (1240981515)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x6a98928d
02:24:17.80 (1240983588)|STATEMENT_EXECUTE|[160]
02:24:17.80 (1240987423)|HEAP_ALLOCATE|[160]|Bytes:4
02:24:17.80 (1240992436)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:24:17.80 (1240999727)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x422a2561
02:24:17.80 (1241011175)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1241019182)|HEAP_ALLOCATE|[163]|Bytes:192
02:24:17.80 (1241025317)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:17.80 (1241031785)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 47 too large to display"
02:24:17.80 (1241034081)|STATEMENT_EXECUTE|[163]
02:24:17.80 (1241035056)|STATEMENT_EXECUTE|[164]
02:24:17.80 (1241037486)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:17.80 (1241041379)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 47 too large to display"|0x6f226b6c
02:24:17.80 (1241049620)|STATEMENT_EXECUTE|[165]
02:24:17.80 (1241054149)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1241061940)|VARIABLE_ASSIGNMENT|[163]|item|null
02:24:17.80 (1241070555)|STATEMENT_EXECUTE|[178]
02:24:17.80 (1241074603)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:17.80 (1241080303)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:24:17.80 (1241084091)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"ContractId"
02:24:17.80 (1241085613)|STATEMENT_EXECUTE|[158]
02:24:17.80 (1241086618)|STATEMENT_EXECUTE|[159]
02:24:17.80 (1241089008)|HEAP_ALLOCATE|[159]|Bytes:4
02:24:17.80 (1241105974)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:24:17.80 (1241116749)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x1055ae72
02:24:17.80 (1241118671)|STATEMENT_EXECUTE|[160]
02:24:17.80 (1241121223)|HEAP_ALLOCATE|[160]|Bytes:4
02:24:17.80 (1241124408)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:24:17.80 (1241129065)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0xba03012
02:24:17.80 (1241141737)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1241149926)|HEAP_ALLOCATE|[163]|Bytes:192
02:24:17.80 (1241156434)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:17.80 (1241163178)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 47 too large to display"
02:24:17.80 (1241165095)|STATEMENT_EXECUTE|[163]
02:24:17.80 (1241166023)|STATEMENT_EXECUTE|[164]
02:24:17.80 (1241168289)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:17.80 (1241172241)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 47 too large to display"|0x6f226b6c
02:24:17.80 (1241178537)|STATEMENT_EXECUTE|[165]
02:24:17.80 (1241182941)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:17.80 (1241190507)|VARIABLE_ASSIGNMENT|[163]|item|null
02:24:17.80 (1241196551)|STATEMENT_EXECUTE|[178]
02:24:17.80 (1241200400)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:17.80 (1241204896)|VARIABLE_ASSIGNMENT|[158]|fieldKey|null
02:24:17.80 (1241206891)|STATEMENT_EXECUTE|[195]
02:24:17.80 (1241218092)|SYSTEM_MODE_EXIT|false
02:24:17.241 (1241236886)|CUMULATIVE_LIMIT_USAGE
02:24:17.241 (1241236886)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 8 out of 100
  Number of query rows: 8 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 90 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 2 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

02:24:17.241 (1241236886)|CUMULATIVE_LIMIT_USAGE_END

02:24:17.80 (1241274007)|CODE_UNIT_FINISHED|RelatedListDataGridController.getReleatedListItems
02:24:17.80 (1241533975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
02:24:17.80 (1241544210)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:17.80 (1241584023)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:24:17.80 (1241589971)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:24:17.80 (1243859305)|CODE_UNIT_STARTED|[EXTERNAL]|01p2800000EnCqi|RelatedListDataGridController.getReleatedListItems
02:24:17.80 (1243893454)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:17.80 (1243896835)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:24:17.80 (1243902899)|SYSTEM_MODE_ENTER|false
02:24:17.80 (1243909003)|VARIABLE_SCOPE_BEGIN|[140]|objectId|Id|false|false
02:24:17.80 (1243970145)|VARIABLE_ASSIGNMENT|[140]|objectId|"0012800000usoKEAAY"
02:24:17.80 (1243974631)|VARIABLE_SCOPE_BEGIN|[140]|relatedlistName|String|false|false
02:24:17.80 (1243982839)|VARIABLE_ASSIGNMENT|[140]|relatedlistName|"Cases"
02:24:17.80 (1243993019)|HEAP_ALLOCATE|[143]|Bytes:5
02:24:17.80 (1243996835)|STATEMENT_EXECUTE|[142]
02:24:17.80 (1243998124)|STATEMENT_EXECUTE|[143]
02:24:17.80 (1244006996)|METHOD_ENTRY|[143]|01p2800000EnCql|RestAPIUtils.getRelatedListItems(Id, String)
02:24:17.80 (1244012552)|VARIABLE_SCOPE_BEGIN|[111]|objectId|Id|false|false
02:24:17.80 (1244053498)|VARIABLE_ASSIGNMENT|[111]|objectId|"0012800000usoKEAAY"
02:24:17.80 (1244056260)|VARIABLE_SCOPE_BEGIN|[111]|relatedlistName|String|false|false
02:24:17.80 (1244059129)|VARIABLE_ASSIGNMENT|[111]|relatedlistName|"Cases"
02:24:17.80 (1244065238)|HEAP_ALLOCATE|[114]|Bytes:5
02:24:17.80 (1244068217)|STATEMENT_EXECUTE|[113]
02:24:17.80 (1244069372)|STATEMENT_EXECUTE|[114]
02:24:17.80 (1244116230)|HEAP_ALLOCATE|[114]|Bytes:4
02:24:17.80 (1244127280)|HEAP_ALLOCATE|[114]|Bytes:7
02:24:17.80 (1244130101)|VARIABLE_SCOPE_BEGIN|[114]|objectName|String|false|false
02:24:17.80 (1244134869)|VARIABLE_ASSIGNMENT|[114]|objectName|"Account"
02:24:17.80 (1244136873)|STATEMENT_EXECUTE|[116]
02:24:17.80 (1244148665)|HEAP_ALLOCATE|[117]|Bytes:18
02:24:17.80 (1244157953)|HEAP_ALLOCATE|[116]|Bytes:32
02:24:17.80 (1244163603)|METHOD_ENTRY|[116]|01p2800000EnCql|RestAPIUtils.callSObjectAPI(String)
02:24:17.80 (1244167088)|VARIABLE_SCOPE_BEGIN|[62]|query|String|false|false
02:24:17.80 (1244171497)|VARIABLE_ASSIGNMENT|[62]|query|"Account/0012800000us (12 more) ..."
02:24:17.80 (1244176207)|HEAP_ALLOCATE|[64]|Bytes:5
02:24:17.80 (1244178590)|STATEMENT_EXECUTE|[63]
02:24:17.80 (1244179788)|STATEMENT_EXECUTE|[64]
02:24:17.80 (1244184911)|HEAP_ALLOCATE|[64]|Bytes:104
02:24:17.80 (1244188997)|METHOD_ENTRY|[65]|01p2800000EnCql|RestAPIUtils.getSessionId()
02:24:17.80 (1244193669)|HEAP_ALLOCATE|[32]|Bytes:5
02:24:17.80 (1244195657)|STATEMENT_EXECUTE|[31]
02:24:17.80 (1244201115)|METHOD_ENTRY|[32]||System.Test.isRunningTest()
02:24:17.80 (1244211529)|METHOD_EXIT|[32]||System.Test.isRunningTest()
02:24:17.80 (1244214090)|STATEMENT_EXECUTE|[35]
02:24:17.80 (1244215324)|STATEMENT_EXECUTE|[36]
02:24:17.80 (1244244555)|VARIABLE_SCOPE_BEGIN|[36]|newPage|System.PageReference|true|false
02:24:17.80 (1244299570)|VARIABLE_ASSIGNMENT|[36]|newPage|"/apex/getsessionidpage"|0x2582d711
02:24:17.80 (1244302968)|STATEMENT_EXECUTE|[37]
02:24:17.80 (1362516374)|HEAP_ALLOCATE|[37]|Bytes:4
02:24:17.80 (1362630330)|HEAP_ALLOCATE|[37]|Bytes:11410
02:24:17.80 (1362652163)|VARIABLE_SCOPE_BEGIN|[37]|content|String|false|false
02:24:17.80 (1362676323)|VARIABLE_ASSIGNMENT|[37]|content|"\r\n\u003C!DOCTYPE HTML PUB (11390 more) ..."
02:24:17.80 (1362680967)|STATEMENT_EXECUTE|[38]
02:24:17.80 (1362704483)|HEAP_ALLOCATE|[38]|Bytes:112
02:24:17.80 (1362723600)|METHOD_EXIT|[65]|01p2800000EnCql|RestAPIUtils.getSessionId()
02:24:17.80 (1362741616)|METHOD_ENTRY|[64]|01p2800000EnCql|RestAPIUtils.callRestAPI(String, String, String, String)
02:24:17.80 (1362748098)|VARIABLE_SCOPE_BEGIN|[9]|endPoint|String|false|false
02:24:17.80 (1362754048)|VARIABLE_ASSIGNMENT|[9]|endPoint|"https://ngmmadhan-de (84 more) ..."
02:24:17.80 (1362757166)|VARIABLE_SCOPE_BEGIN|[9]|sessionId|String|false|false
02:24:17.80 (1362760940)|VARIABLE_ASSIGNMENT|[9]|sessionId|"00D28000001uE3y!ARYA (92 more) ..."
02:24:17.80 (1362765213)|VARIABLE_SCOPE_BEGIN|[9]|method|String|false|false
02:24:17.80 (1362768045)|VARIABLE_ASSIGNMENT|[9]|method|"GET"
02:24:17.80 (1362769577)|VARIABLE_SCOPE_BEGIN|[9]|body|String|false|false
02:24:17.80 (1362773460)|VARIABLE_ASSIGNMENT|[9]|body|null
02:24:17.80 (1362789124)|HEAP_ALLOCATE|[14]|Bytes:5
02:24:17.80 (1362792049)|STATEMENT_EXECUTE|[13]
02:24:17.80 (1362793156)|STATEMENT_EXECUTE|[14]
02:24:17.80 (1362812880)|VARIABLE_SCOPE_BEGIN|[14]|req|System.HttpRequest|true|false
02:24:17.80 (1362886394)|VARIABLE_ASSIGNMENT|[14]|req|"System.HttpRequest[Endpoint=null, Method=null]"|0x3690efed
02:24:17.80 (1362889519)|STATEMENT_EXECUTE|[16]
02:24:17.80 (1362904818)|STATEMENT_EXECUTE|[17]
02:24:17.80 (1362909908)|STATEMENT_EXECUTE|[18]
02:24:17.80 (1362921699)|STATEMENT_EXECUTE|[19]
02:24:17.80 (1362932530)|HEAP_ALLOCATE|[19]|Bytes:118
02:24:17.80 (1362940519)|STATEMENT_EXECUTE|[20]
02:24:17.80 (1362948505)|VARIABLE_SCOPE_BEGIN|[20]|http|System.Http|true|false
02:24:17.80 (1362999204)|VARIABLE_ASSIGNMENT|[20]|http|"System.Http[]"|0xb0be173
02:24:17.80 (1363002047)|STATEMENT_EXECUTE|[22]
02:24:17.80 (1363039654)|CALLOUT_REQUEST|[22]|System.HttpRequest[Endpoint=https://ngmmadhan-dev-ed.my.salesforce.com/services/data/v38.0/sobjects/Account/0012800000usoKEAAY/Cases, Method=GET]
02:24:17.80 (1418090234)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:716
02:24:17.80 (1418161409)|CALLOUT_RESPONSE|[22]|System.HttpResponse[Status=OK, StatusCode=200]
02:24:17.80 (1418176017)|HEAP_ALLOCATE|[22]|Bytes:46
02:24:17.80 (1418196745)|VARIABLE_SCOPE_BEGIN|[22]|res|System.HttpResponse|true|false
02:24:17.80 (1418292613)|VARIABLE_ASSIGNMENT|[22]|res|"System.HttpResponse[Status=OK, StatusCode=200]"|0x1a160a0
02:24:17.80 (1418299572)|STATEMENT_EXECUTE|[23]
